1,5345,SERPINF2,serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2,17
17567,10948,STARD3,StAR-related lipid transfer (START) domain containing 3,17
17568,2175,FANCA,Fanconi anemia, complementation group A,16
17569,340481,ZDHHC21,zinc finger, DHHC-type containing 21,9
17570,105378167,LOC105378167,vegetative cell wall protein gp1-like,3
17571,51270,TFDP3,transcription factor Dp family, member 3,X
17572,100506248,LOC100506248,prothymosin alpha,12
17573,23038,WDTC1,WD and tetratricopeptide repeats 1,1
17574,7524,XWNPEP,X-tryptophanyl aminopeptidase,nan
17575,222256,CDHR3,cadherin-related family member 3,7
17576,9355,LHX2,LIM homeobox 2,9
17577,6905,TBCE,tubulin folding cofactor E,1
17578,56943,ENY2,enhancer of yellow 2 homolog (Drosophila),8
17579,4254,KITLG,KIT ligand,12
17580,81035,COLEC12,collectin sub-family member 12,18
17581,105374278,LOC105374278,uncharacterized LOC105374278,3
17582,377841,ENTPD8,ectonucleoside triphosphate diphosphohydrolase 8,9
17583,25874,MPC2,mitochondrial pyruvate carrier 2,1
17584,10360,NPM3,nucleophosmin/nucleoplasmin 3,10
17585,9757,KMT2B,lysine (K)-specific methyltransferase 2B,19
17586,1992,SERPINB1,serpin peptidase inhibitor, clade B (ovalbumin), member 1,6
17587,84911,ZNF382,zinc finger protein 382,19
17588,643707,GOLGA6L4,golgin A6 family-like 4,15
17589,283991,UBALD2,UBA-like domain containing 2,17
17590,100526693,ARPC4-TTLL3,ARPC4-TTLL3 readthrough,3
17591,283372,FLJ25613,uncharacterized protein FLJ25613,12
17592,85397,RGS8,regulator of G-protein signaling 8,1
17593,27350,APOBEC3C,apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3C,22
17594,253714,MMS22L,MMS22-like, DNA repair protein,6
17595,4087,SMAD2,SMAD family member 2,18
17596,51091,SEPSECS,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase,4
17597,441549,CDNF,cerebral dopamine neurotrophic factor,10
17598,286827,TRIM59,tripartite motif containing 59,3
17599,10193,RNF41,ring finger protein 41, E3 ubiquitin protein ligase,12
17600,1420,CRYGC,crystallin, gamma C,2
17601,51442,VGLL1,vestigial-like family member 1,X
17602,128239,IQGAP3,IQ motif containing GTPase activating protein 3,1
17603,801,CALM1,calmodulin 1 (phosphorylase kinase, delta),14
17604,50839,TAS2R10,taste receptor, type 2, member 10,12
17605,23307,FKBP15,FK506 binding protein 15, 133kDa,9
17606,730291,ZNF735,zinc finger protein 735,7
17607,5142,PDE4B,phosphodiesterase 4B, cAMP-specific,1
17608,63917,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11,7
17609,25983,NGDN,neuroguidin, EIF4E binding protein,14
17610,26762,HAVCR1,hepatitis A virus cellular receptor 1,5
17611,2880,GPX5,glutathione peroxidase 5,6
17612,79677,SMC6,structural maintenance of chromosomes 6,2
17613,100507588,TGFBR3L,transforming growth factor, beta receptor III-like,19
17614,9002,F2RL3,coagulation factor II (thrombin) receptor-like 3,19
17615,229,ALDOB,aldolase B, fructose-bisphosphate,9
17616,105370099,LOC105370099,uncharacterized LOC105370099,13
17617,5578,PRKCA,protein kinase C, alpha,17
17618,55600,ITLN1,intelectin 1 (galactofuranose binding),1
17619,5903,RANBP2,RAN binding protein 2,2
17620,3849,KRT2,keratin 2, type II,12
17621,344657,LRRIQ4,leucine-rich repeats and IQ motif containing 4,3
17622,65991,FUNDC2,FUN14 domain containing 2,X
17623,282617,IFNL3,interferon, lambda 3,19
17624,4975,OMP,olfactory marker protein,11
17625,54997,TESC,tescalcin,12
17626,728343,NXF2B,nuclear RNA export factor 2B,X
17627,26595,OR8B2,olfactory receptor, family 8, subfamily B, member 2,11
17628,11081,KERA,keratocan,12
17629,2308,FOXO1,forkhead box O1,13
17630,79089,TMUB2,transmembrane and ubiquitin-like domain containing 2,17
17631,51727,CMPK1,cytidine monophosphate (UMP-CMP) kinase 1, cytosolic,1
17632,102723360,LOC102723360,uncharacterized LOC102723360,21
17633,337963,KRTAP23-1,keratin associated protein 23-1,21
17634,100528017,SAA2-SAA4,SAA2-SAA4 readthrough,11
17635,7054,TH,tyrosine hydroxylase,11
17636,441519,CT45A3,cancer/testis antigen family 45, member A3,X
17637,221786,FAM200A,family with sequence similarity 200, member A,7
17638,27147,DENND2A,DENN/MADD domain containing 2A,7
17639,81168,OR8J3,olfactory receptor, family 8, subfamily J, member 3,11
17640,114822,RHPN1,rhophilin, Rho GTPase binding protein 1,8
17641,10509,SEMA4B,sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B,15
17642,114049,WBSCR22,Williams Beuren syndrome chromosome region 22,7
17643,9890,LPPR4,lipid phosphate phosphatase-related protein type 4,1
17644,1117,CHI3L2,chitinase 3-like 2,1
17645,105379760,LOC105379760,olfactory receptor 7E24-like,8
17646,100128107,LOC100128107,uncharacterized LOC100128107,19
17647,731631,LOC731631,putative uncharacterized protein FLJ44672,7
17648,105370368,LOC105370368,collagen alpha-2(I) chain-like,13
17649,55885,LMO3,LIM domain only 3 (rhombotin-like 2),12
17650,220441,RNF152,ring finger protein 152,18
17651,3196,TLX2,T-cell leukemia homeobox 2,2
17652,10006,ABI1,abl-interactor 1,10
17653,9318,COPS2,COP9 signalosome subunit 2,15
17654,128372,OR6N1,olfactory receptor, family 6, subfamily N, member 1,1
17655,100129583,FAM47E,family with sequence similarity 47, member E,4
17656,112858,TP53RK,TP53 regulating kinase,20
17657,950,SCARB2,scavenger receptor class B, member 2,4
17658,57697,FANCM,Fanconi anemia, complementation group M,14
17659,84456,L3MBTL3,l(3)mbt-like 3 (Drosophila),6
17660,200030,NBPF11,neuroblastoma breakpoint family, member 11,1
17661,118980,SFXN2,sideroflexin 2,10
17662,161253,REM2,RAS (RAD and GEM)-like GTP binding 2,14
17663,23440,OTP,orthopedia homeobox,5
17664,7942,TFEB,transcription factor EB,6
17665,64689,GORASP1,golgi reassembly stacking protein 1, 65kDa,3
17666,165100,C2orf57,chromosome 2 open reading frame 57,2
17667,5275,SERPINB13,serpin peptidase inhibitor, clade B (ovalbumin), member 13,18
17668,55297,CCDC91,coiled-coil domain containing 91,12
17669,54751,FBLIM1,filamin binding LIM protein 1,1
17670,151242,PPP1R1C,protein phosphatase 1, regulatory (inhibitor) subunit 1C,2
17671,440145,MZT1,mitotic spindle organizing protein 1,13
17672,26292,MYCBP,MYC binding protein,1
17673,3029,HAGH,hydroxyacylglutathione hydrolase,16
17674,79810,PTCD2,pentatricopeptide repeat domain 2,5
17675,22868,FASTKD2,FAST kinase domains 2,2
17676,399967,PATE2,prostate and testis expressed 2,11
17677,729233,PRR20B,proline rich 20B,13
17678,55845,BRK1,BRICK1, SCAR/WAVE actin-nucleating complex subunit,3
17679,5108,PCM1,pericentriolar material 1,8
17680,55130,ARMC4,armadillo repeat containing 4,10
17681,81889,FAHD1,fumarylacetoacetate hydrolase domain containing 1,16
17682,11230,PRAF2,PRA1 domain family, member 2,X
17683,727857,BHLHA9,basic helix-loop-helix family, member a9,17
17684,113746,ODF3,outer dense fiber of sperm tails 3,11
17685,684,BST2,bone marrow stromal cell antigen 2,19
17686,8563,THOC5,THO complex 5,22
17687,1838,DTNB,dystrobrevin, beta,2
17688,6582,SLC22A2,solute carrier family 22 (organic cation transporter), member 2,6
17689,101927685,LOC101927685,heat shock transcription factor, X-linked-like,X
17690,257062,CATSPERD,catsper channel auxiliary subunit delta,19
17691,27443,CECR2,cat eye syndrome chromosome region, candidate 2,22
17692,105376734,LOC105376734,uncharacterized LOC105376734,15
17693,63950,DMRTA2,DMRT-like family A2,1
17694,57209,ZNF248,zinc finger protein 248,10
17695,221935,SDK1,sidekick cell adhesion molecule 1,7
17696,54558,SPATA6,spermatogenesis associated 6,1
17697,27180,SIGLEC9,sialic acid binding Ig-like lectin 9,19
17698,10642,IGF2BP1,insulin-like growth factor 2 mRNA binding protein 1,17
17699,134860,TAAR9,trace amine associated receptor 9 (gene/pseudogene),6
17700,10039,PARP3,poly (ADP-ribose) polymerase family, member 3,3
17701,51272,BET1L,Bet1 golgi vesicular membrane trafficking protein-like,11
17702,100996746,SPDYE11,speedy/RINGO cell cycle regulator family member E11,7
17703,84153,RNASEH2C,ribonuclease H2, subunit C,11
17704,6615,SNAI1,snail family zinc finger 1,20
17705,83550,GPR101,G protein-coupled receptor 101,X
17706,5996,RGS1,regulator of G-protein signaling 1,1
17707,254228,FAM26E,family with sequence similarity 26, member E,6
17708,3329,HSPD1,heat shock 60kDa protein 1 (chaperonin),2
17709,7224,TRPC5,transient receptor potential cation channel, subfamily C, member 5,X
17710,9451,EIF2AK3,eukaryotic translation initiation factor 2-alpha kinase 3,2
17711,4175,MCM6,minichromosome maintenance complex component 6,2
17712,390649,OR4F15,olfactory receptor, family 4, subfamily F, member 15,15
17713,8832,CD84,CD84 molecule,1
17714,59,ACTA2,actin, alpha 2, smooth muscle, aorta,10
17715,51105,PHF20L1,PHD finger protein 20-like 1,8
17716,64838,FNDC4,fibronectin type III domain containing 4,2
17717,5408,PNLIPRP2,pancreatic lipase-related protein 2,10
17718,64219,PJA1,praja ring finger 1, E3 ubiquitin protein ligase,X
17719,27044,SND1,staphylococcal nuclease and tudor domain containing 1,7
17720,54827,NXPE4,neurexophilin and PC-esterase domain family, member 4,11
17721,10927,SPIN1,spindlin 1,9
17722,2138,EYA1,EYA transcriptional coactivator and phosphatase 1,8
17723,100129128,KHDC1L,KH homology domain containing 1-like,6
17724,8260,NAA10,N(alpha)-acetyltransferase 10, NatA catalytic subunit,X
17725,131583,FAM43A,family with sequence similarity 43, member A,3
17726,105371405,LOC105371405,collagen alpha-1(XIII) chain,1
17727,23001,WDFY3,WD repeat and FYVE domain containing 3,4
17728,29123,ANKRD11,ankyrin repeat domain 11,16
17729,6884,TAF13,TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa,1
17730,56906,THAP10,THAP domain containing 10,15
17731,124044,SPATA2L,spermatogenesis associated 2-like,16
17732,4217,MAP3K5,mitogen-activated protein kinase kinase kinase 5,6
17733,9147,NEMF,nuclear export mediator factor,14
17734,55279,ZNF654,zinc finger protein 654,3
17735,25853,DCAF12,DDB1 and CUL4 associated factor 12,9
17736,3614,IMPDH1,IMP (inosine 5'-monophosphate) dehydrogenase 1,7
17737,105379606,LOC105379606,ice-structuring glycoprotein-like,22
17738,79981,FRMD1,FERM domain containing 1,6
17739,146760,RTN4RL1,reticulon 4 receptor-like 1,17
17740,84874,ZNF514,zinc finger protein 514,2
17741,126123,IZUMO2,IZUMO family member 2,19
17742,399512,SLC25A35,solute carrier family 25, member 35,17
17743,222068,TMED4,transmembrane emp24 protein transport domain containing 4,7
17744,5693,PSMB5,proteasome (prosome, macropain) subunit, beta type, 5,14
17745,4050,LTB,lymphotoxin beta (TNF superfamily, member 3),6
17746,253152,EPHX4,epoxide hydrolase 4,1
17747,10172,ZNF256,zinc finger protein 256,19
17748,1399,CRKL,v-crk avian sarcoma virus CT10 oncogene homolog-like,22
17749,51421,AMOTL2,angiomotin like 2,3
17750,166979,CDC20B,cell division cycle 20B,5
17751,780,DDR1,discoidin domain receptor tyrosine kinase 1,6
17752,50802,IGK,immunoglobulin kappa locus,2
17753,84302,TMEM246,transmembrane protein 246,9
17754,30011,SH3KBP1,SH3-domain kinase binding protein 1,X
17755,23286,WWC1,WW and C2 domain containing 1,5
17756,7772,ZNF229,zinc finger protein 229,19
17757,282763,OR51B5,olfactory receptor, family 51, subfamily B, member 5,11
17758,6129,RPL7,ribosomal protein L7,8
17759,378708,APITD1,apoptosis-inducing, TAF9-like domain 1,1
17760,26122,EPC2,enhancer of polycomb homolog 2 (Drosophila),2
17761,9584,RBM39,RNA binding motif protein 39,20
17762,2859,GPR35,G protein-coupled receptor 35,2
17763,168455,CCDC71L,coiled-coil domain containing 71-like,7
17764,79640,C22orf46,chromosome 22 open reading frame 46,22
17765,645177,LOC645177,lymphoid-restricted membrane protein-like,12
17766,153770,PLAC8L1,PLAC8-like 1,5
17767,7184,HSP90B1,heat shock protein 90kDa beta (Grp94), member 1,12
17768,5557,PRIM1,primase, DNA, polypeptide 1 (49kDa),12
17769,4938,OAS1,2'-5'-oligoadenylate synthetase 1, 40/46kDa,12
17770,54960,GEMIN8,gem (nuclear organelle) associated protein 8,X
17771,26574,AATF,apoptosis antagonizing transcription factor,17
17772,2287,FKBP3,FK506 binding protein 3, 25kDa,14
17773,79068,FTO,fat mass and obesity associated,16
17774,148254,ZNF555,zinc finger protein 555,19
17775,1668,DEFA3,defensin, alpha 3, neutrophil-specific,8
17776,152579,SCFD2,sec1 family domain containing 2,4
17777,57055,DAZ2,deleted in azoospermia 2,Y
17778,90693,CCDC126,coiled-coil domain containing 126,7
17779,729515,TMEM242,transmembrane protein 242,6
17780,220992,ZNF485,zinc finger protein 485,10
17781,114785,MBD6,methyl-CpG binding domain protein 6,12
17782,3747,KCNC2,potassium channel, voltage gated Shaw related subfamily C, member 2,12
17783,9869,SETDB1,SET domain, bifurcated 1,1
17784,1080,CFTR,cystic fibrosis transmembrane conductance regulator (ATP-binding cassette sub-family C, member 7),7
17785,105379739,LOC105379739,speedy protein E2-like,7
17786,23586,DDX58,DEAD (Asp-Glu-Ala-Asp) box polypeptide 58,9
17787,146909,KIF18B,kinesin family member 18B,17
17788,83999,KREMEN1,kringle containing transmembrane protein 1,22
17789,6445,SGCG,sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein),13
17790,5826,ABCD4,ATP-binding cassette, sub-family D (ALD), member 4,14
17791,55848,PLGRKT,plasminogen receptor, C-terminal lysine transmembrane protein,9
17792,54221,SNTG2,syntrophin, gamma 2,2
17793,165918,RNF168,ring finger protein 168, E3 ubiquitin protein ligase,3
17794,79956,ERMP1,endoplasmic reticulum metallopeptidase 1,9
17795,728591,CCDC169,coiled-coil domain containing 169,13
17796,60343,FAM3A,family with sequence similarity 3, member A,X
17797,51554,ACKR4,atypical chemokine receptor 4,3
17798,913,CD1E,CD1e molecule,1
17799,84435,ADGRA1,adhesion G protein-coupled receptor A1,10
17800,120400,NXPE1,neurexophilin and PC-esterase domain family, member 1,11
17801,7905,REEP5,receptor accessory protein 5,5
17802,22828,SCAF8,SR-related CTD-associated factor 8,6
17803,4635,MYL4,myosin, light chain 4, alkali; atrial, embryonic,17
17804,26271,FBXO5,F-box protein 5,6
17805,2992,GYG1,glycogenin 1,3
17806,102723655,LOC102723655,TP53-target gene 3 protein,16
17807,79789,CLMN,calmin (calponin-like, transmembrane),14
17808,92014,SLC25A51,solute carrier family 25, member 51,9
17809,9114,ATP6V0D1,ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1,16
17810,341,APOC1,apolipoprotein C-I,19
17811,22847,ZNF507,zinc finger protein 507,19
17812,92017,SNX29,sorting nexin 29,16
17813,126541,OR10H4,olfactory receptor, family 10, subfamily H, member 4,19
17814,6714,SRC,SRC proto-oncogene, non-receptor tyrosine kinase,20
17815,5087,PBX1,pre-B-cell leukemia homeobox 1,1
17816,55109,AGGF1,angiogenic factor with G patch and FHA domains 1,5
17817,341116,MS4A10,membrane-spanning 4-domains, subfamily A, member 10,11
17818,11193,WBP4,WW domain binding protein 4,13
17819,105373314,LOC105373314,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like protein 1,X
17820,8542,APOL1,apolipoprotein L, 1,22
17821,1801,DPH1,diphthamide biosynthesis 1,17
17822,286451,YIPF6,Yip1 domain family, member 6,X
17823,91445,RNF185,ring finger protein 185,22
17824,1572,CYP2F1,cytochrome P450, family 2, subfamily F, polypeptide 1,19
17825,7166,TPH1,tryptophan hydroxylase 1,11
17826,57188,ADAMTSL3,ADAMTS-like 3,15
17827,441631,TSPAN11,tetraspanin 11,12
17828,90826,PRMT9,protein arginine methyltransferase 9,4
17829,4130,MAP1A,microtubule-associated protein 1A,15
17830,27159,CHIA,chitinase, acidic,1
17831,10621,POLR3F,polymerase (RNA) III (DNA directed) polypeptide F, 39 kDa,20
17832,3880,KRT19,keratin 19, type I,17
17833,53918,PELO,pelota homolog (Drosophila),5
17834,10002,NR2E3,nuclear receptor subfamily 2, group E, member 3,15
17835,51251,NT5C3A,5'-nucleotidase, cytosolic IIIA,7
17836,105371099,LOC105371099,uncharacterized LOC105371099,16
17837,154807,VKORC1L1,vitamin K epoxide reductase complex, subunit 1-like 1,7
17838,610,HCN2,hyperpolarization activated cyclic nucleotide gated potassium channel 2,19
17839,84132,USP42,ubiquitin specific peptidase 42,7
17840,29841,GRHL1,grainyhead-like 1 (Drosophila),2
17841,23116,FAM179B,family with sequence similarity 179, member B,14
17842,81849,ST6GALNAC5,ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5,1
17843,55997,CFC1,cripto, FRL-1, cryptic family 1,2
17844,3308,HSPA4,heat shock 70kDa protein 4,5
17845,2689,GH2,growth hormone 2,17
17846,51703,ACSL5,acyl-CoA synthetase long-chain family member 5,10
17847,112970,KTI12,KTI12 homolog, chromatin associated (S. cerevisiae),1
17848,8811,GALR2,galanin receptor 2,17
17849,51084,CRYL1,crystallin, lambda 1,13
17850,347736,NME9,NME/NM23 family member 9,3
17851,64801,ARV1,ARV1 homolog (S. cerevisiae),1
17852,58475,MS4A7,membrane-spanning 4-domains, subfamily A, member 7,11
17853,27023,FOXB1,forkhead box B1,15
17854,127002,ATXN7L2,ataxin 7-like 2,1
17855,54806,AHI1,Abelson helper integration site 1,6
17856,81565,NDEL1,nudE neurodevelopment protein 1-like 1,17
17857,105373311,LOC105373311,uncharacterized LOC105373311,X
17858,10890,RAB10,RAB10, member RAS oncogene family,2
17859,4184,SMCP,sperm mitochondria-associated cysteine-rich protein,1
17860,84545,MRPL43,mitochondrial ribosomal protein L43,10
17861,8239,USP9X,ubiquitin specific peptidase 9, X-linked,X
17862,474,ATOH1,atonal homolog 1 (Drosophila),4
17863,59285,CACNG6,calcium channel, voltage-dependent, gamma subunit 6,19
17864,22980,TCF25,transcription factor 25 (basic helix-loop-helix),16
17865,400682,LOC400682,zinc finger protein 100-like,19
17866,388818,KRTAP26-1,keratin associated protein 26-1,21
17867,29102,DROSHA,drosha, ribonuclease type III,5
17868,6863,TAC1,tachykinin, precursor 1,7
17869,89766,UMODL1,uromodulin-like 1,21
17870,25820,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1,15
17871,25816,TNFAIP8,tumor necrosis factor, alpha-induced protein 8,5
17872,10318,TNIP1,TNFAIP3 interacting protein 1,5
17873,2553,GABPB1,GA binding protein transcription factor, beta subunit 1,15
17874,1950,EGF,epidermal growth factor,4
17875,85456,TNKS1BP1,tankyrase 1 binding protein 1, 182kDa,11
17876,105379569,LOC105379569,uncharacterized LOC105379569,6
17877,283933,ZNF843,zinc finger protein 843,16
17878,158983,H2BFWT,H2B histone family, member W, testis-specific,X
17879,25890,ABI3BP,ABI family, member 3 (NESH) binding protein,3
17880,147948,ZNF582,zinc finger protein 582,19
17881,100142659,CTAGE8,CTAGE family, member 8,7
17882,1362,CPD,carboxypeptidase D,17
17883,51384,WNT16,wingless-type MMTV integration site family, member 16,7
17884,101929876,LOC101929876,40S ribosomal protein S26,20
17885,759,CA1,carbonic anhydrase I,8
17886,57506,MAVS,mitochondrial antiviral signaling protein,20
17887,84265,POLR3GL,polymerase (RNA) III (DNA directed) polypeptide G (32kD)-like,1
17888,29990,PILRB,paired immunoglobin-like type 2 receptor beta,7
17889,5653,KLK6,kallikrein-related peptidase 6,19
17890,56130,PCDHB6,protocadherin beta 6,5
17891,25960,ADGRA2,adhesion G protein-coupled receptor A2,8
17892,3441,IFNA4,interferon, alpha 4,9
17893,135138,PACRG,PARK2 co-regulated,6
17894,2838,GPR15,G protein-coupled receptor 15,3
17895,201299,RDM1,RAD52 motif containing 1,17
17896,8187,ZNF239,zinc finger protein 239,10
17897,5520,PPP2R2A,protein phosphatase 2, regulatory subunit B, alpha,8
17898,55558,PLXNA3,plexin A3,X
17899,91582,RPS19BP1,ribosomal protein S19 binding protein 1,22
17900,4917,NTN3,netrin 3,16
17901,54939,COMMD4,COMM domain containing 4,15
17902,79047,KCTD15,potassium channel tetramerization domain containing 15,19
17903,100129240,LOC100129240,uncharacterized LOC100129240,4
17904,8372,HYAL3,hyaluronoglucosaminidase 3,3
17905,1647,GADD45A,growth arrest and DNA-damage-inducible, alpha,1
17906,24137,KIF4A,kinesin family member 4A,X
17907,400831,C20orf202,chromosome 20 open reading frame 202,20
17908,126823,KLHDC9,kelch domain containing 9,1
17909,6996,TDG,thymine-DNA glycosylase,12
17910,57018,CCNL1,cyclin L1,3
17911,4329,ALDH6A1,aldehyde dehydrogenase 6 family, member A1,14
17912,3726,JUNB,jun B proto-oncogene,19
17913,9832,JAKMIP2,janus kinase and microtubule interacting protein 2,5
17914,1059,CENPB,centromere protein B, 80kDa,20
17915,285704,RGMB,repulsive guidance molecule family member b,5
17916,201163,FLCN,folliculin,17
17917,105370929,LOC105370929,homeobox protein Hox-D11-like,15
17918,100505767,SPDYE18,speedy/RINGO cell cycle regulator family member E18,7
17919,84986,ARHGAP19,Rho GTPase activating protein 19,10
17920,105376432,LOC105376432,protein artemis-like,10
17921,116843,SLC18B1,solute carrier family 18, subfamily B, member 1,6
17922,283463,MUC19,mucin 19, oligomeric,12
17923,4277,MICB,MHC class I polypeptide-related sequence B,6
17924,55827,DCAF6,DDB1 and CUL4 associated factor 6,1
17925,441294,CTAGE15,CTAGE family, member 15,7
17926,116224,FAM122A,family with sequence similarity 122A,9
17927,54658,UGT1A1,UDP glucuronosyltransferase 1 family, polypeptide A1,2
17928,79935,CNTD2,cyclin N-terminal domain containing 2,19
17929,646480,FABP9,fatty acid binding protein 9, testis,8
17930,9260,PDLIM7,PDZ and LIM domain 7 (enigma),5
17931,1511,CTSG,cathepsin G,14
17932,51533,PHF7,PHD finger protein 7,3
17933,892,CCNC,cyclin C,6
17934,57655,GRAMD1A,GRAM domain containing 1A,19
17935,23398,PPWD1,peptidylprolyl isomerase domain and WD repeat containing 1,5
17936,7884,SLBP,stem-loop binding protein,4
17937,83795,KCNK16,potassium channel, two pore domain subfamily K, member 16,6
17938,5217,PFN2,profilin 2,3
17939,11339,OIP5,Opa interacting protein 5,15
17940,26234,FBXL5,F-box and leucine-rich repeat protein 5,4
17941,9696,CROCC,ciliary rootlet coiled-coil, rootletin,1
17942,2971,GTF3A,general transcription factor IIIA,13
17943,79752,ZFAND1,zinc finger, AN1-type domain 1,8
17944,202051,SPATA24,spermatogenesis associated 24,5
17945,9093,DNAJA3,DnaJ (Hsp40) homolog, subfamily A, member 3,16
17946,7296,TXNRD1,thioredoxin reductase 1,12
17947,6693,SPN,sialophorin,16
17948,55691,FRMD4A,FERM domain containing 4A,10
17949,100529251,CKLF-CMTM1,CKLF-CMTM1 readthrough,16
17950,5050,PAFAH1B3,platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa),19
17951,55072,RNF31,ring finger protein 31,14
17952,81847,RNF146,ring finger protein 146,6
17953,1366,CLDN7,claudin 7,17
17954,79180,EFHD2,EF-hand domain family, member D2,1
17955,8505,PARG,poly (ADP-ribose) glycohydrolase,10
17956,1780,DYNC1I1,dynein, cytoplasmic 1, intermediate chain 1,7
17957,51802,ASIC5,acid sensing (proton gated) ion channel family member 5,4
17958,166336,PRICKLE2,prickle homolog 2 (Drosophila),3
17959,102723451,LOC102723451,uncharacterized protein C21orf140,21
17960,85302,FBF1,Fas (TNFRSF6) binding factor 1,17
17961,200860,DKFZp547K1610,uncharacterized protein DKFZp547K1610,3
17962,162083,C16orf82,chromosome 16 open reading frame 82,16
17963,91408,BTF3L4,basic transcription factor 3-like 4,1
17964,105377772,LOC105377772,chromosome alignment-maintaining phosphoprotein 1-like,5
17965,63892,THADA,thyroid adenoma associated,2
17966,57167,SALL4,spalt-like transcription factor 4,20
17967,105375105,LOC105375105,uncharacterized LOC105375105,6
17968,4478,MSN,moesin,X
17969,55064,SPATA6L,spermatogenesis associated 6-like,9
17970,114897,C1QTNF1,C1q and tumor necrosis factor related protein 1,17
17971,26098,EDRF1,erythroid differentiation regulatory factor 1,10
17972,10584,COLEC10,collectin sub-family member 10 (C-type lectin),8
17973,3859,KRT12,keratin 12, type I,17
17974,1192,CLIC1,chloride intracellular channel 1,6
17975,51230,PHF20,PHD finger protein 20,20
17976,390155,OR5T1,olfactory receptor, family 5, subfamily T, member 1,11
17977,100128198,LOC100128198,uncharacterized LOC100128198,21
17978,388512,CLEC17A,C-type lectin domain family 17, member A,19
17979,23095,KIF1B,kinesin family member 1B,1
17980,84269,CHCHD5,coiled-coil-helix-coiled-coil-helix domain containing 5,2
17981,101243544,ERCC6-PGBD3,ERCC6-PGBD3 readthrough,10
17982,254170,FBXO33,F-box protein 33,14
17983,134359,POC5,POC5 centriolar protein,5
17984,2668,GDNF,glial cell derived neurotrophic factor,5
17985,23253,ANKRD12,ankyrin repeat domain 12,18
17986,8790,FPGT,fucose-1-phosphate guanylyltransferase,1
17987,51063,CALHM2,calcium homeostasis modulator 2,10
17988,347715,LOC347715,FLJ11800 related gene,17
17989,23531,MMD,monocyte to macrophage differentiation-associated,17
17990,64780,MICAL1,microtubule associated monooxygenase, calponin and LIM domain containing 1,6
17991,5784,PTPN14,protein tyrosine phosphatase, non-receptor type 14,1
17992,723790,HIST2H2AA4,histone cluster 2, H2aa4,1
17993,5366,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1,18
17994,55388,MCM10,minichromosome maintenance complex component 10,10
17995,4107,MAGEA8,melanoma antigen family A8,X
17996,10869,USP19,ubiquitin specific peptidase 19,3
17997,219931,TPCN2,two pore segment channel 2,11
17998,8202,NCOA3,nuclear receptor coactivator 3,20
17999,138881,OR1L8,olfactory receptor, family 1, subfamily L, member 8,9
18000,389400,GFRAL,GDNF family receptor alpha like,6
18001,49856,WRAP73,WD repeat containing, antisense to TP73,1
18002,92129,RIPPLY1,ripply transcriptional repressor 1,X
18003,105379211,LOC105379211,uncharacterized LOC105379211,15
18004,56848,SPHK2,sphingosine kinase 2,19
18005,2686,GGT7,gamma-glutamyltransferase 7,20
18006,10281,DSCR4,Down syndrome critical region 4,21
18007,8721,EDF1,endothelial differentiation-related factor 1,9
18008,84816,RTN4IP1,reticulon 4 interacting protein 1,6
18009,56204,FAM214A,family with sequence similarity 214, member A,15
18010,105378592,LOC105378592,uncharacterized protein FLJ14100,1
18011,5635,PRPSAP1,phosphoribosyl pyrophosphate synthetase-associated protein 1,17
18012,8792,TNFRSF11A,tumor necrosis factor receptor superfamily, member 11a, NFKB activator,18
18013,81392,OR2AE1,olfactory receptor, family 2, subfamily AE, member 1,7
18014,100288562,LOC100288562,putative exonuclease GOR,8
18015,10733,PLK4,polo-like kinase 4,4
18016,80789,INTS5,integrator complex subunit 5,11
18017,100129974,LOC100129974,uncharacterized LOC100129974,17
18018,10114,HIPK3,homeodomain interacting protein kinase 3,11
18019,51363,CHST15,carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15,10
18020,722,C4BPA,complement component 4 binding protein, alpha,1
18021,347733,TUBB2B,tubulin, beta 2B class IIb,6
18022,29953,TRHDE,thyrotropin-releasing hormone degrading enzyme,12
18023,23228,PLCL2,phospholipase C-like 2,3
18024,400930,DKFZp547B139,uncharacterized protein DKFZp547B139,22
18025,56109,PCDHGA6,protocadherin gamma subfamily A, 6,5
18026,105373256,LOC105373256,uncharacterized LOC105373256,X
18027,26683,OR4F3,olfactory receptor, family 4, subfamily F, member 3,5
18028,134492,NUDCD2,NudC domain containing 2,5
