IRVWPZRYDQROLU-ZDUSSCGKSA-N	trimethylcolchicinic_acid
JYGXADMDTFJGBT-DLQWHNFBSA-N	hydrocortisone
ZKLPARSLTMPFCP-NRFANRHFSA-N	cetirizine
OXZUUXUKPNYEHG-SHYZEUOFSA-N	zidovudine
JGMOKGBVKVMRFX-AVTGVGGKSA-N	dydrogesterone
VOXZDWNPVJITMN-JIOCLEHHSA-N	estradiol
OOPDAHSJBRZRPH-UHFFFAOYSA-L	pyrvinium
QRZAKQDHEVVFRX-UHFFFAOYSA-N	felbinac
HYIMSNHJOBLJNT-KTXUZGJCSA-N	nifedipine
RRQQBPFUONLKTL-ZHYRCANASA-N	spironolactone
JZQKKSLKJUAGIC-LLVKDONJSA-N	pindolol
YYZXYYHUGHQGHI-CXSFZGCWSA-N	dexamethasone
NSFFHOGKXHRQEW-BEEVBQKTSA-N	thiostrepton
VMCWYYUJPSZTJB-UHFFFAOYSA-N	benfotiamine
IUPYLWAXGAJZQC-UHFFFAOYSA-N	foliosidine
MBGGBVCUIVRRBF-UHFFFAOYSA-N	sulfinpyrazone
XXPANQJNYNUNES-AWEZNQCLSA-N	nomifensine
CJDRUOGAGYHKKD-RQBLFBSQSA-N	ajmaline
WTDRDQBEARUVNC-KWJJPKFVSA-N	levodopa
BKXVVCILCIUCLG-UHFFFAOYSA-N	raloxifene
HYTGGNIMZXFORS-ZBXOPZCBSA-N	protoveratrine_A
ORNBQBCIOKFOEO-NUNROCCHSA-N	pregnenolone
RMEDXOLNCUSCGS-UHFFFAOYSA-N	droperidol
FCFNRCROJUBPLU-UYBNATROSA-N	valinomycin
QTGIAADRBBLJGA-VIFPVBQESA-N	articaine
YJGVMLPVUAXIQN-HAEOHBJNSA-N	podophyllotoxin
AYMYWHCQALZEGT-ORCRQEGFSA-N	butein
BCGWQEUPMDMJNV-BJUDXGSMSA-N	imipramine
CJDRUOGAGYHKKD-YARIRNTRSA-N	ajmaline
IPWKIXLWTCNBKN-ZCFIWIBFSA-N	ornidazole
KDLRVYVGXIQJDK-PSUNAQLJSA-N	clindamycin
GPKJTRJOBQGKQK-UHFFFAOYSA-N	mepacrine
WCGUUGGRBIKTOS-XBHMIRTGSA-N	ursolic_acid
GMVPRGQOIOIIMI-QHKLGPGESA-N	alprostadil
BCVIWCRZYPHHMQ-BTJKTKAUSA-N	clebopride
FFTVPQUHLQBXQZ-YMRJSWBFSA-N	minocycline
BIXJFIJYBLJTMK-MYHCZTBNSA-N	lysergol
NFYYATWFXNPTRM-UHFFFAOYSA-N	gelsemine
APKFDSVGJQXUKY-JJQIXGTQSA-N	amphotericin_B
JWRMHDSINXPDHB-OJAGFMMFSA-N	flumetasone
CSPIFKKOBWYOEX-UHFFFAOYSA-N	3-acetylcoumarin
FVTCRASFADXXNN-UHFFFAOYSA-N	riboflavin
ZBJJDYGJCNTNTH-UHFFFAOYSA-N	betahistine
QAIPRVGONGVQAS-UHFFFAOYSA-M	caffeic_acid
DTGZHCFJNDAHEN-UHFFFAOYSA-N	cephaeline
RUDATBOHQWOJDD-IVBGEJOSSA-N	ursodeoxycholic_acid
VDKNXFJOHLAQIM-UHFFFAOYSA-N	epirizole
OJMMVQQUTAEWLP-ZUWRKQLMSA-N	lincomycin
KMPWYEUPVWOPIM-SIGHOMJDSA-N	cinchonine
VOXZDWNPVJITMN-RSJGLCBASA-N	estradiol
KDLRVYVGXIQJDK-BWDNZIMNSA-N	clindamycin
UZHSEJADLWPNLE-OAOYMFHYSA-N	naloxone
AZSNMRSAGSSBNP-XPNPUAGNSA-N	ivermectin
ANOMHKZSQFYSBR-UHFFFAOYSA-N	hydroxyzine
FQZYTYWMLGAPFJ-UHFFFAOYSA-N	tamoxifen
DLNKOYKMWOXYQA-UHFFFAOYSA-N	phenylpropanolamine
VVIAGPKUTFNRDU-ABLWVSNPSA-N	calcium_folinate
NCXDPGVWKHNXCY-BKUYFWCQSA-N	sulfasalazine
RKUNBYITZUJHSG-PJPHBNEVSA-O	atropine
YLMAHDNUQAMNNX-UHFFFAOYSA-N	imatinib
KWVISVAMQJWJSZ-DXZIWIJNSA-N	solasodine
MTKNGOHFNXIVOS-UHFFFAOYSA-N	ticlopidine
IXORZMNAPKEEDV-NQIWGPGSSA-N	gibberellic_acid
NGZXDRGWBULKFA-WUFINQPMSA-N	tubocurarine_chloride
AUVVAXYIELKVAI-VXNUJMKFSA-N	emetine
XEEQGYMUWCZPDN-DOMZBBRYSA-N	mefloquine
FJLGEFLZQAZZCD-DBBWNDPISA-N	fluvastatin
ASXBYYWOLISCLQ-GBHVFDGSSA-N	dihydrostreptomycin
FBOZXECLQNJBKD-ZDUSSCGKSA-N	methotrexate
UIKROCXWUNQSPJ-UHFFFAOYSA-N	cotinine
GUJRSXAPGDDABA-LLVKDONJSA-N	remoxipride
GOEMGAFJFRBGGG-OAHLLOKOSA-N	acebutolol
BPICBUSOMSTKRF-UHFFFAOYSA-N	xylazine
FQRHOOHLUYHMGG-BTJKTKAUSA-N	acepromazine
MGNNYOODZCAHBA-UHFFFAOYSA-N	fluticasone
PSGAAPLEWMOORI-UHFFFAOYSA-N	progesterone
IXFPJGBNCFXKPI-FSIHEZPISA-N	thapsigargin
SGTNSNPWRIOYBX-QWWQMIBNSA-N	dexverapamil
HKSZLNNOFSGOKW-HMWZOHBLSA-N	staurosporine
KDLRVYVGXIQJDK-DZIVBEMOSA-N	clindamycin
STECJAGHUSJQJN-LVYPSTDBSA-N	scopolamine
FGZWIFGVELXPLL-UHFFFAOYSA-N	sulfachlorpyridazine
SWJXWSAKHXBQSY-UHFFFAOYSA-N	phenazone
IMSSROKUHAOUJS-MJCUULBUSA-N	mestranol
MNULEGDCPYONBU-VVXVDZGXSA-N	oligomycin
JXLYSJRDGCGARV-CUGARIAGSA-N	vinblastine
NLVFBUXFDBBNBW-PBSUHMDJSA-N	tobramycin
YRWLZFXJFBZBEY-UHFFFAOYSA-N	parbendazole
JTLXCMOFVBXEKD-VBKFSLOCSA-N	fursultiamine
RJKFOVLPORLFTN-ARTNJODBSA-N	progesterone
SNBUBQHDYVFSQF-WUJWULDRSA-N	cefmetazole
BWHLPLXXIDYSNW-UHFFFAOYSA-N	ketorolac
ZSJLQEPLLKMAKR-GKHCUFPYSA-N	streptozocin
ZEBFPAXSQXIPNF-UHFFFAOYSA-N	palmatine
PMMURAAUARKVCB-DQBDMIDPSA-N	2-deoxy-D-glucose
VIKNJXKGJWUCNN-JBKQDOAHSA-N	norethisterone
ZCGOMHNNNFPNMX-YHYDXASRSA-N	levocabastine
BTWKIULTHOSUDJ-UHFFFAOYSA-N	nalidixic_acid
IXFPJGBNCFXKPI-LGJGSQFISA-N	thapsigargin
AZAZKLKDEOMJBJ-PJQVMQLNSA-N	napelline
YDOTUXAWKBPQJW-ISVRSENOSA-N	alpha-ergocryptine
YPCNETOKXOGBHG-UHFFFAOYSA-N	latamoxef
JIMWRSFMRULTNX-UHFFFAOYSA-O	ondansetron
NZWOPGCLSHLLPA-UHFFFAOYSA-N	methacholine_chloride
WMLGLMGSFIXSGO-KOPAOSRBSA-N	meteneprost
DNHZOFBMPSMMFX-UHFFFAOYSA-O	nadide
OMFXVFTZEKFJBZ-KRGAXNBZSA-N	corticosterone
KBOPZPXVLCULAV-UHFFFAOYSA-N	mesalazine
USHOSLIEBCEAIY-UHFFFAOYSA-N	bacitracin
XGVJWXAYKUHDOO-SRMUXQRQSA-N	lycorine
KJADKKWYZYXHBB-UHFFFAOYSA-N	topiramate
RXZBMPWDPOLZGW-GWPRLELFSA-N	roxithromycin
ZBBHBTPTTSWHBA-DEOSSOPVSA-N	nicardipine
BONORRGKLJBGRV-UHFFFAOYSA-N	methapyrilene
APKFDSVGJQXUKY-QVDADOJXSA-N	amphotericin_B
AKNNEGZIBPJZJG-UHFFFAOYSA-N	noscapine
QWXNVPFKCDUMEU-UHFFFAOYSA-N	chlorhexidine
REOJLIXKJWXUGB-UHFFFAOYSA-N	nabumetone
VQOXZBDYSJBXMA-APKAJEQISA-N	nystatin
ZEMIJUDPLILVNQ-ZXFNITATSA-N	pivampicillin
GBOGMAARMMDZGR-UHFFFAOYSA-N	cytochalasin_B
JIVZKJJQOZQXQB-UHFFFAOYSA-N	tolazoline
PIJVFDBKTWXHHD-JFVYOVHVSA-N	physostigmine
AMDBBAQNWSUWGN-UHFFFAOYSA-N	ioversol
PXGPLTODNUVGFL-DCCGFWISSA-N	dinoprost
YHKBUDZECQDYBR-UHFFFAOYSA-L	demecarium_bromide
BIXJFIJYBLJTMK-UHFFFAOYSA-N	lysergol
KTUFKADDDORSSI-UHFFFAOYSA-N	acebutolol
YDOTUXAWKBPQJW-UHFFFAOYSA-N	alpha-ergocryptine
AEUTYOVWOVBAKS-AOOOYVTPSA-N	ethambutol
VKHAHZOOUSRJNA-GCNJZUOMSA-N	mifepristone
ZDFDJJJGIRGMBE-GGHLNKJMSA-N	nystatin
YUQCFKCCANMHJO-RPQBTBOMSA-M	fluvastatin
ANJTVLIZGCUXLD-IUCAKERBSA-N	cytisine
FMGSKLZLMKYGDP-UHFFFAOYSA-N	prasterone
SPXACGZWWVIDGR-QXHKBDEFSA-N	dihydroergocristine
QJJXYPPXXYFBGM-XJOKVWEXSA-N	tacrolimus
DMJNNHOOLUXYBV-PQTSNVLCSA-N	meropenem
FQQIIPAOSKSOJM-UHFFFAOYSA-N	mebhydrolin
AZSNMRSAGSSBNP-ONDMGMIHSA-N	ivermectin
PXGPLTODNUVGFL-UURKPOQGSA-N	dinoprost
YBJHBAHKTGYVGT-ACLDMZEESA-N	biotin
REEUVFCVXKWOFE-UHFFFAOYSA-K	gallamine_triethiodide
IECPWNUMDGFDKC-MZJAQBGESA-M	fusidic_acid
NTNHWEIEPRBHMJ-WYXCECBBSA-N	budesonide
OIJUMNFFPSMACF-PLHRZZKCSA-N	artemisinin
AADVZSXPNRLYLV-SDFDVRCLSA-N	yohimbic_acid
RUDATBOHQWOJDD-ZHVXNSBYSA-N	ursodeoxycholic_acid
VOXZDWNPVJITMN-WKUFJEKOSA-N	estradiol
HEJBMFPJLCJWER-GAPWVRLASA-L	novobiocin
RJKFOVLPORLFTN-UHFFFAOYSA-N	progesterone
AHLBNYSZXLDEJQ-DUNLCCOXSA-N	orlistat
OBZHEBDUNPOCJG-SMVPYXKTSA-N	carbenoxolone
AOJJSUZBOXZQNB-BLSUDJMZSA-N	doxorubicin
KCLANYCVBBTKTO-UHFFFAOYSA-N	proxymetacaine
KZUIYQJTUIACIG-YBZCJVABSA-N	nomegestrol
LFWHFZJPXXOYNR-MFOYZWKCSA-N	sulindac_sulfide
WTDRDQBEARUVNC-UOCCHMHCSA-N	levodopa
IYRMWMYZSQPJKC-UHFFFAOYSA-M	kaempferol
SHIBSTMRCDJXLN-BEZTXKDJSA-N	digoxigenin
LSQZJLSUYDQPKJ-NJBDSQKTSA-N	amoxicillin
HCZKYJDFEPMADG-RYUDHWBXSA-N	nordihydroguaiaretic_acid
DFPMSGMNTNDNHN-ZPHOTFPESA-N	naringin
YSEXMKHXIOCEJA-UHFFFAOYSA-N	nicergoline
QRSGJZYFPNUUTA-UHFFFAOYSA-N	selegiline
ZBBHBTPTTSWHBA-NUTRPMROSA-N	nicardipine
OKBVVJOGVLARMR-VINNURBNSA-N	cefixime
MUMGGOZAMZWBJJ-PPORCNLBSA-N	testosterone
QCDFBFJGMNKBDO-PJUGFYCSSA-N	clioquinol
IFFPICMESYHZPQ-UHFFFAOYSA-N	prenylamine
PGHMRUGBZOYCAA-UHFFFAOYSA-N	ionomycin
MBXQOFMOLUBOIN-UHFFFAOYSA-N	valinomycin
QJJXYPPXXYFBGM-JKBWTTSLSA-N	tacrolimus
NAUDKYVGHCCLOT-RPCNLBDGSA-N	estradiol
UOTMYNBWXDUBNX-UHFFFAOYSA-N	papaverine
HEJBMFPJLCJWER-NYSNOMHCSA-L	novobiocin
DHPRQBPJLMKORJ-UHFFFAOYSA-N	chlortetracycline
POZRVZJJTULAOH-HNJSAKBSSA-N	danazol
SVEBYYWCXTVYCR-LBPRGKRZSA-N	methyldopate
HDACQVRGBOVJII-JBDAPHQKSA-N	ramipril
IPWGSXZCDPTDEH-UHFFFAOYSA-N	moxisylyte
UWCVGPLTGZWHGS-UHFFFAOYSA-N	pergolide
GCFBRXLSHGKWDP-DMPWYTOCSA-N	cefoperazone
YWJXCIXBAKGUKZ-HJJNZUOJSA-N	bergenin
FSQKKOOTNAMONP-UHFFFAOYSA-N	acemetacin
FPUXKXIZEIDQKW-DHAJINMISA-N	ginkgolide_A
IDLSITKDRVDKRV-UHFFFAOYSA-N	ritodrine
OKBVVJOGVLARMR-AWQFTUOYSA-N	cefixime
OPNVIWNLUNKLDK-LBOAXVKBSA-N	staurosporine
RKUNBYITZUJHSG-UIDSBSESSA-N	atropine
WLOHNSSYAXHWNR-YTPVJLIZSA-N	dirithromycin
CZUMMMDKQYRZDP-JCAXBLPDSA-N	iloprost
JCNPYMDDOUQTBK-UHFFFAOYSA-M	lorglumide
WZNJWVWKTVETCG-YFKPBYRVSA-N	mimosine
IQVAERDLDAZARL-MRVPVSSYSA-N	tranylcypromine
VQOXZBDYSJBXMA-WRDWGCENSA-N	nystatin
CJDRUOGAGYHKKD-SXKXKDIKSA-N	ajmaline
WYZWZEOGROVVHK-GTMNPGAYSA-N	monorden
JZUFKLXOESDKRF-UHFFFAOYSA-N	hydrochlorothiazide
RQFMPXMLRRPOJH-RPCNLBDGSA-N	levonorgestrel
VJBOTEBBSAGECW-UHFFFAOYSA-N	colchicine
SHIBSTMRCDJXLN-GVILULPJSA-N	digoxigenin
DLNKOYKMWOXYQA-VXNVDRBHSA-N	phenylpropanolamine
CMZKFSYJTQGAEK-UHFFFAOYSA-N	3-hydroxy-DL-kynurenine
NEFNZQKHWHIOKU-PEMHGHIGSA-N	josamycin
YDTFRJLNMPSCFM-YDALLXLXSA-M	levothyroxine_sodium
ZEMIJUDPLILVNQ-UHFFFAOYSA-N	pivampicillin
CHNXZKVNWQUJIB-LEKSSAKUSA-N	ethisterone
PMATZTZNYRCHOR-UHFFFAOYSA-N	ciclosporin
CDBRNDSHEYLDJV-FVGYRXGTSA-M	naproxen
CHNXZKVNWQUJIB-DGGDGUMWSA-N	ethisterone
HSUFEFRKAGBMSQ-UHFFFAOYSA-N	asiaticoside
KNWVMRVOBAFFMH-UHFFFAOYSA-N	scoulerine
HXQPOLZJTXJIJS-JQUJOMIUSA-N	chlortetracycline
PRVWZKPLARREKH-UHFFFAOYSA-N	conessine
XSYCDVWYEVUDKQ-COPRSSIGSA-N	calycanthine
MPIPASJGOJYODL-UHFFFAOYSA-N	isoconazole
RUDATBOHQWOJDD-VNMHKSGDSA-N	ursodeoxycholic_acid
OFPXSFXSNFPTHF-UHFFFAOYSA-N	oxaprozin
CNIIGCLFLJGOGP-UHFFFAOYSA-N	naphazoline
FZYOVNIOYYPUPY-LJJLNQMFSA-N	rifampicin
LSQZJLSUYDQPKJ-UHFFFAOYSA-N	amoxicillin
STJMRWALKKWQGH-SNVBAGLBSA-N	clenbuterol
YIYBQIKDCADOSF-ONEGZZNKSA-N	pentetic_acid
OYEPROOVVGOVRO-UHFFFAOYSA-N	dipyridamole
NTCURRCPOBPMIE-JFIXBQCHSA-N	oxytetracycline
LOUPRKONTZGTKE-ITHTXLDVSA-N	quinidine
FERWBXLFSBWTDE-UHFFFAOYSA-N	CP-645525-01
MKFFGUZYVNDHIH-UHFFFAOYSA-N	orciprenaline
NZKLHVGUPFNBFD-UHFFFAOYSA-N	mephentermine
DEQITUUQPICUMR-UHFFFAOYSA-N	dihydroergocristine
HAPOVYFOVVWLRS-UHFFFAOYSA-N	ethosuximide
YDAZJRVCFDKHGQ-UHFFFAOYSA-N	piperidolate
CJDRUOGAGYHKKD-OVXZWHIBSA-N	ajmaline
UYNVMODNBIQBMV-IERDGZPVSA-N	ifenprodil
LOUPRKONTZGTKE-ILWKUFEGSA-N	quinidine
FCSHDIVRCWTZOX-QXWZOJGBSA-N	clobetasol
HUYWAWARQUIQLE-UHFFFAOYSA-N	isoetarine
KEWHKYJURDBRMN-XFQAGIBXSA-M	ipratropium_bromide
GIBKNVJEIILEKC-FBDKWHMPSA-N	proscillaridin
DKGZKTPJOSAWFA-UHFFFAOYSA-N	spiperone
VOXZDWNPVJITMN-CWQOZTLDSA-N	estradiol
GMHKMTDVRCWUDX-UHFFFAOYSA-N	mephenytoin
KYHQZNGJUGFTGR-ZCFIWIBFSA-N	proxyphylline
POZRVZJJTULAOH-YWJLGXAASA-N	danazol
RDGYQSPISLHFRH-UHFFFAOYSA-N	sulpiride
RUDATBOHQWOJDD-BRUYNVHWSA-N	ursodeoxycholic_acid
OSRUSFPMRGDLAG-IHEARLNSSA-N	dorzolamide
NWBJYWHLCVSVIJ-UHFFFAOYSA-N	6-benzylaminopurine
VMHYWKBKHMYRNF-UHFFFAOYSA-N	esculetin
NNJVILVZKWQKPM-SFIIULIVSA-N	lidocaine
YLKCJCKBCGPGER-UHFFFAOYSA-N	dilazep
KSKRYQVHJQRUNC-UHFFFAOYSA-L	dicoumarol
QTQAWLPCGQOSGP-SMLPPETDSA-N	geldanamycin
IXHBTMCLRNMKHZ-LBPRGKRZSA-N	levobunolol
IGUISXOGWAUANH-ZGGCXRIDSA-N	cefaclor
JXLYSJRDGCGARV-XQKSVPLYSA-N	vinblastine
IXORZMNAPKEEDV-FHGBYPHXSA-N	gibberellic_acid
DMUTXSYCMNFOGB-UHFFFAOYSA-N	prednisolone
GTMBYDCKQUSFCT-DGKOSOBHSA-N	securinine
CWYNVVGOOAEACU-UHFFFAOYSA-N	metyrapone
BFYIZQONLCFLEV-DAELLWKTSA-N	exemestane
ZAIPMKNFIOOWCQ-PGUXBMHVSA-N	cefalexin
VOXZDWNPVJITMN-FPSMNIFISA-N	estradiol
IECPWNUMDGFDKC-QOMWVZHYSA-N	fusidic_acid
MYPYJXKWCTUITO-JTFZNGFOSA-N	vancomycin
OGPIIGMUPMPMNT-UHFFFAOYSA-M	meclofenamic_acid
WJOHZNCJWYWUJD-NRBRYZSZSA-N	fluocinonide
DGMPVYSXXIOGJY-UHFFFAOYSA-M	fusaric_acid
UOWZUVNAGUAEQC-UHFFFAOYSA-N	tiratricol
PRGUDWLMFLCODA-UHFFFAOYSA-N	oxybuprocaine
OBZHEBDUNPOCJG-XTLFCDOZSA-N	carbenoxolone
XQFRJNBWHJMXHO-JXBXZBNISA-N	idoxuridine
CJDRUOGAGYHKKD-QGFJUOOSSA-N	ajmaline
XIQVNETUBQGFHX-JOCHJYFZSA-N	oxybutynin
WLOHNSSYAXHWNR-DOQNNUFYSA-N	dirithromycin
JLKIGFTWXXRPMT-UHFFFAOYSA-N	sulfamethoxazole
PVNIIMVLHYAWGP-ZQBYOMGUSA-N	nicotinic_acid
JUVIOZPCNVVQFO-UHFFFAOYSA-N	rotenone
PIMZUZSSNYHVCU-BRXYPGKMSA-N	picrotoxinin
HCZKYJDFEPMADG-VXGBXAGGSA-N	nordihydroguaiaretic_acid
GEFQWZLICWMTKF-UHFFFAOYSA-N	corbadrine
QJJXYPPXXYFBGM-LFZNUXCKSA-N	tacrolimus
GPRBEKHLDVQUJE-AWQFTUOYSA-N	cefotaxime
BYBLEWFAAKGYCD-SFHVURJKSA-N	miconazole
VLPIATFUUWWMKC-UHFFFAOYSA-N	mexiletine
SUBDBMMJDZJVOS-UHFFFAOYSA-N	omeprazole
NFACJZMKEDPNKN-VKHMYHEASA-N	metrifonate
GYDJEQRTZSCIOI-UHFFFAOYSA-N	tranexamic_acid
IDLSITKDRVDKRV-XHXSRVRCSA-N	ritodrine
LFWHFZJPXXOYNR-UHFFFAOYSA-N	sulindac_sulfide
RJKFOVLPORLFTN-MKUJHJDCSA-N	progesterone
QZIGLSSUDXBTLJ-QGPAGSFOSA-N	estradiol
DGAIEPBNLOQYER-UHFFFAOYSA-N	iopromide
AYIRNRDRBQJXIF-VHSXEESVSA-N	florfenicol
XLBIBBZXLMYSFF-UHFFFAOYSA-N	propantheline_bromide
PGLIUCLTXOYQMV-UHFFFAOYSA-N	cetirizine
FSPAYIDUDWCQFT-UHFFFAOYSA-N	ondansetron
JYTUSYBCFIZPBE-AMTLMPIISA-N	lactobionic_acid
TUEJFGFQYKDAPM-UHFFFAOYSA-N	phentolamine
WIIZWVCIJKGZOK-VEDVMXKPSA-N	chloramphenicol
QFJCIRLUMZQUOT-MLFAKZKYSA-N	sirolimus
IVBHGBMCVLDMKU-GXNBUGAJSA-N	piperacillin
AUERTJOCDMCUAL-UHFFFAOYSA-N	isometheptene
DTTVNHWDONBIKE-UHFFFAOYSA-N	flupentixol
HSRJKNPTNIJEKV-UHFFFAOYSA-N	guaifenesin
GLVAUDGFNGKCSF-UHFFFAOYSA-N	mercaptopurine
LMOINURANNBYCM-UHFFFAOYSA-N	orciprenaline
QPPBRPIAZZHUNT-UHFFFAOYSA-N	sulfamerazine
WREGKURFCTUGRC-UUEFVBAFSA-N	zalcitabine
NLVFBUXFDBBNBW-LODUMRKJSA-N	tobramycin
DXGLGDHPHMLXJC-UHFFFAOYSA-N	oxybenzone
JORAUNFTUVJTNG-BSTBCYLQSA-N	colistin
GAOZTHIDHYLHMS-QPJULDDXSA-N	monensin
OLVCFLKTBJRLHI-FFSVYQOJSA-N	cefamandole
IHYKUAAWZFJGJJ-UHFFFAOYSA-N	phenanthridinone
NOJMTMIRQRDZMT-GSPXQYRGSA-N	bromocriptine
PROQIPRRNZUXQM-SBZGPEHISA-N	estriol
APKFDSVGJQXUKY-INPOYWNPSA-N	amphotericin_B
KMPWYEUPVWOPIM-BRNCMBGJSA-N	cinchonine
FDJOLVPMNUYSCM-UHFFFAOYSA-L	cyanocobalamin
AIONOLUJZLIMTK-CQSZACIVSA-N	hesperetin
KTEXNACQROZXEV-RMRHIDDWSA-N	parthenolide
QONLGXRPRAIDGI-UHFFFAOYSA-N	pronetalol
ZZVUWRFHKOJYTH-UHFFFAOYSA-N	diphenhydramine
DNTNDFLIKUKKOC-UHFFFAOYSA-N	gabexate
OBZHEBDUNPOCJG-UHFFFAOYSA-N	carbenoxolone
OIRDTQYFTABQOQ-PKJMTWSGSA-N	vidarabine
CEMAWMOMDPGJMB-ZDUSSCGKSA-N	oxprenolol
REQRUBNOOIAHMG-UHFFFAOYSA-N	felodipine
FQZYTYWMLGAPFJ-OQKDUQJOSA-N	tamoxifen
AUZONCFQVSMFAP-UHFFFAOYSA-N	disulfiram
YBJHBAHKTGYVGT-ZKWXMUAHSA-M	biotin
VGLGVJVUHYTIIU-UHFFFAOYSA-N	altizide
JAYAGJDXJIDEKI-YBYZECQXSA-N	lanatoside_C
VCKPUUFAIGNJHC-UHFFFAOYSA-N	3-hydroxy-DL-kynurenine
DECIPOUIJURFOJ-UHFFFAOYSA-N	ethoxyquin
VQOXZBDYSJBXMA-VNGPISPUSA-N	nystatin
RXPRRQLKFXBCSJ-CEWLAPEOSA-N	vincamine
QFJCIRLUMZQUOT-WMVIXHMVSA-N	sirolimus
YQHMWTPYORBCMF-ZZXKWVIFSA-N	apigenin
RJKFOVLPORLFTN-LEZSPFLNSA-N	progesterone
MFYSYFVPBJMHGN-BDQMTFAOSA-N	cortisone
QCHFTSOMWOSFHM-HTLJXXAVSA-N	pilocarpine
RXPRRQLKFXBCSJ-UHFFFAOYSA-N	vincamine
RZUPRAYCTOIUCJ-UPLRKIEOSA-N	ribostamycin
YWJXCIXBAKGUKZ-IRYWKEIJSA-N	bergenin
XFSBVAOIAHNAPC-JKIKMBMSSA-N	aconitine
PCZOHLXUXFIOCF-JUCDUULMSA-N	lovastatin
NKANXQFJJICGDU-QPLCGJKRSA-O	tamoxifen
PROQIPRRNZUXQM-KXGAMWBWSA-N	estriol
ORNBQBCIOKFOEO-IFBUNOGVSA-N	pregnenolone
QAKBUHQAZKGKRN-XLPDAYHQSA-N	zidovudine
YNDXUCZADRHECN-MYGPYWQASA-N	triamcinolone
CYXKNKQEMFBLER-UHFFFAOYSA-N	perhexiline
OSRUSFPMRGDLAG-QMGYSKNISA-N	dorzolamide
OKBVVJOGVLARMR-UHFFFAOYSA-N	cefixime
XJMOSONTPMZWPB-UHFFFAOYSA-M	propidium_iodide
LTMHDMANZUZIPE-GDNXHHNLSA-N	digoxin
BAQCROVBDNBEEB-KSDLJXBFSA-N	metrizamide
LFWHFZJPXXOYNR-FHFLIJIYSA-N	sulindac_sulfide
KXDROGADUISDGY-UHFFFAOYSA-N	benzamil
NNJVILVZKWQKPM-UHFFFAOYSA-O	lidocaine
HFONJXJKTUSLBV-ZLIIHNGASA-N	ikarugamycin
MUQUYTSLDVKIOF-NCQXAQDZSA-N	alcuronium_chloride
XZZXIYZZBJDEEP-UHFFFAOYSA-N	imipramine
OIGNJSKKLXVSLS-UODUAIPHSA-N	prednisolone
KVUAALJSMIVURS-UHFFFAOYSA-L	calcium_folinate
CHQGYMXXKZPWOI-IIPFOPBBSA-N	deptropine
XWYBFXIUISNTQG-LWBRKPSMSA-N	alfadolone
MYUBYOVCLMEAOH-UHFFFAOYSA-N	idazoxan
DQCKKXVULJGBQN-FOCMDNRUSA-N	naltrexone
LXMSZDCAJNLERA-KVXIHFSQSA-N	spironolactone
CHNXZKVNWQUJIB-AYUYWISESA-N	ethisterone
SMEROWZSTRWXGI-RKINGTPMSA-M	lithocholic_acid
ZBMZVLHSJCTVON-UHFFFAOYSA-N	sotalol
UREZNYTWGJKWBI-UHFFFAOYSA-N	benzethonium_chloride
FTALBRSUTCGOEG-UHFFFAOYSA-N	riluzole
VYFYYTLLBUKUHU-FYFKOAPZSA-N	dopamine
RTHCYVBBDHJXIQ-XUWBISKJSA-N	fluoxetine
YBHILYKTIRIUTE-KNWSOFMKSA-N	berberine
HPRLWADTNARROR-AAUIGXPGSA-N	cefixime
HYTGGNIMZXFORS-HGBUBQOCSA-N	protoveratrine_A
GEFQWZLICWMTKF-CDUCUWFYSA-N	corbadrine
MRPKNNSABYPGBF-LSCFUAHRSA-N	6-benzylaminopurine
MECHNRXZTMCUDQ-CLTZFDELSA-N	ergocalciferol
VKHAHZOOUSRJNA-SDXWDOHBSA-N	mifepristone
XRSCTTPDKURIIJ-UHFFFAOYSA-N	rosiglitazone
XGALLCVXEZPNRQ-MIGPCILRSA-N	gefitinib
LKYQLAWMNBFNJT-UHFFFAOYSA-N	phthalylsulfathiazole
SNPLKNRPJHDVJA-UHFFFAOYSA-N	dexpanthenol
YWPZOTNKHMBWPD-QAWKRFFXSA-N	raubasine
CRQDWQWZCNKKAC-UHFFFAOYSA-N	harmalol
AUYYCJSJGJYCDS-UHFFFAOYSA-N	liothyronine
MUPQZWGSBCWCAV-UHFFFAOYSA-N	terbutaline
BIXJFIJYBLJTMK-MEBBXXQBSA-N	lysergol
OMFXVFTZEKFJBZ-HJTSIMOOSA-N	cortisone
HSMPDPBYAYSOBC-UHFFFAOYSA-N	khellin
JAYAGJDXJIDEKI-UHFFFAOYSA-N	lanatoside_C
HKQZUYOVMYOFIT-NHNXFQBOSA-N	karakoline
YASAKCUCGLMORW-OAHLLOKOSA-N	rosiglitazone
YGRFXPCHZBRUKP-UHFFFAOYSA-N	methoxamine
JTWOMNBEOCYFNV-FOCJUVANSA-N	azlocillin
MIXMJCQRHVAJIO-RRPCVRMZSA-N	flunisolide
FYAMXEPQQLNQDM-UHFFFAOYSA-N	tetraethylenepentamine
WFNAKBGANONZEQ-UHFFFAOYSA-N	chlorcyclizine
IBRKLUSXDYATLG-ZCFIWIBFSA-N	salsolinol
PIPAJLPNWZMYQA-UHFFFAOYSA-N	atropine_methonitrate
WTDRDQBEARUVNC-RFKPGPCNSA-N	levodopa
